listing_id,y_clean,y_orig
222304,0,0
223930,5,5
225354,65,65
225976,28,28
227495,29,26
228317,2,2
228925,0,0
230877,41,41
231154,0,0
232612,26,16
232775,0,0
233638,0,0
235552,39,39
235651,3,3
235951,30,4
235960,83,83
236788,0,0
239733,45,45
245544,31,31
245574,28,28
246351,0,0
248865,1,1
248966,2,2
249618,0,0
249704,87,87
249867,0,0
250323,0,0
250536,13,13
250537,0,0
251277,20,20
252865,0,0
253332,66,66
253466,1,1
253471,1,1
253475,1,1
253800,1,1
253803,1,1
253806,1,1
253811,1,1
253828,14,14
253839,1,1
253842,0,0
253846,1,1
254168,0,0
255476,59,0
255601,54,54
255957,62,62
257097,0,0
258688,0,0
258690,0,0
258740,0,0
258930,0,0
260755,0,0
261674,0,0
262405,0,0
262478,0,0
263005,0,0
263232,29,0
263888,0,0
265145,0,0
265506,0,0
266449,71,71
266753,0,0
267376,88,88
267435,0,0
267652,42,42
268335,61,61
268481,0,0
269283,9,9
269404,0,0
270139,0,0
270231,0,0
270345,35,35
271083,45,45
271694,0,0
272026,92,92
274743,0,0
275976,0,0
276021,0,0
276317,0,0
278876,0,0
279857,9,9
281521,0,0
281851,66,66
283550,0,0
286838,0,0
287408,7,0
287845,31,31
288726,31,31
289665,0,0
289703,0,0
292637,0,0
292800,91,91
294227,0,0
294242,3,3
294259,2,2
294263,3,3
294280,0,0
295231,0,0
295998,0,0
296361,0,0
298759,3,3
299062,0,0
299531,0,0
301034,43,43
301372,0,0
302238,39,39
302280,65,65
302309,60,60
302705,20,20
302758,5,0
303264,37,37
305245,73,73
306799,59,0
310325,92,92
310338,70,70
310524,58,58
312415,0,0
314982,86,86
318021,0,0
320877,0,0
321014,0,0
321136,26,26
322037,0,0
325429,6,6
328040,0,0
328744,0,0
332208,6,6
333323,58,58
334607,0,0
342995,29,26
343276,42,38
344082,0,0
344092,0,0
350168,36,36
351859,3,3
352651,0,0
353317,19,19
355563,29,29
363016,0,0
367810,0,0
373618,32,0
380730,0,0
385824,0,0
386744,63,62
386799,0,0
387666,88,88
389482,0,0
392948,3,3
394111,0,0
396636,0,0
397034,0,0
400039,0,0
408491,0,0
408983,49,49
409262,29,29
411918,1,1
413504,2,2
415304,0,0
416557,30,30
417685,19,19
423275,5,5
424767,42,42
430427,0,0
430665,0,0
431865,43,36
432090,0,0
432823,6,6
433218,0,0
433414,31,31
433914,0,0
437352,0,0
437906,0,0
438513,58,0
439750,92,92
439870,0,0
442636,0,0
442649,0,0
443646,5,5
444430,0,0
447766,0,0
448011,8,8
449660,0,0
450577,59,59
453094,65,63
453255,0,0
454334,0,0
455734,0,0
456110,0,0
456190,47,47
456457,0,0
456578,9,0
457829,0,0
459066,0,0
460999,0,0
463042,38,38
464231,0,0
465706,69,69
466277,54,23
466457,2,2
467569,0,0
467866,0,0
470330,0,0
470498,0,0
471758,0,0
471845,0,0
476983,32,32
478832,0,0
479002,0,0
479285,3,3
483414,92,92
484728,0,0
487684,21,21
488958,0,0
491123,7,7
491529,0,0
495249,0,0
496166,6,6
498052,10,10
499249,0,0
499763,9,9
503460,0,0
504322,0,0
504362,20,20
504437,0,0
505231,0,0
505315,0,0
507393,10,6
512022,0,0
513343,60,60
513688,28,28
514548,0,0
517654,0,0
519310,1,1
521018,0,0
521522,0,0
523123,0,0
528485,84,53
528615,0,0
530576,66,66
531455,70,70
532288,92,92
536578,69,19
540057,0,0
541725,2,2
543792,83,83
544039,0,0
545261,0,0
545586,16,0
545651,0,0
548184,0,0
549873,0,0
550653,0,0
550858,0,0
552502,6,0
552519,56,56
552639,17,12
553872,92,92
553903,61,61
557487,0,0
560078,56,56
563442,0,0
565814,0,0
566712,0,0
568684,0,0
570218,0,0
570797,71,71
571564,38,0
573671,43,43
576227,0,0
576916,0,0
577243,0,0
579251,0,0
581488,43,43
582372,2,2
583352,0,0
587519,0,0
587698,0,0
590903,31,31
591135,1,1
591565,0,0
593000,0,0
594036,0,0
594732,0,0
597544,91,91
597624,0,0
597668,8,8
599595,0,0
600775,36,33
600877,0,0
602070,60,0
604204,0,0
606269,64,64
607781,52,52
609213,0,0
611156,30,30
613528,16,12
614269,0,0
616249,0,0
618916,0,0
622410,0,0
627949,0,0
628078,0,0
629855,0,0
634353,3,3
637426,0,0
638894,0,0
639199,72,72
640899,0,0
640901,0,0
640908,0,0
640990,0,0
641012,0,0
641768,13,0
643328,60,60
643591,0,0
644575,3,3
645075,22,22
645693,58,51
645922,0,0
646458,3,0
647580,0,0
649561,0,0
649972,0,0
651375,75,75
651648,19,19
655472,0,0
657198,0,0
658366,58,0
658932,0,0
660036,0,0
664047,3,3
665394,0,0
666220,0,0
666613,0,0
666837,60,44
667375,0,0
668691,0,0
669640,46,46
675793,0,0
680104,0,0
680225,6,6
680338,0,0
681599,0,0
684808,22,22
684991,59,0
689329,0,0
690603,13,13
690934,0,0
692137,57,57
695465,0,0
698094,0,0
698132,45,45
698882,0,0
699472,0,0
703745,0,0
703971,0,0
704838,73,0
705749,8,8
705997,0,0
707396,11,11
707736,3,3
711635,64,64
712127,21,21
712136,0,0
712260,0,0
713538,9,0
714028,76,76
714049,29,29
715070,0,0
715102,8,6
717582,0,0
721762,68,40
727512,7,7
727547,1,1
729841,0,0
731316,0,0
734749,0,0
736187,44,44
739239,40,40
739242,21,21
740754,5,5
741154,0,0
741712,0,0
741783,0,0
747316,46,46
748118,32,29
748233,0,0
749276,0,0
752289,87,87
752366,0,0
753622,70,70
753687,37,37
753991,0,0
754353,8,8
755703,0,0
758919,20,20
759901,0,0
761835,2,0
762015,32,32
762145,15,0
762426,11,0
763600,0,0
765563,0,0
765569,0,0
766542,0,0
766814,0,0
766964,0,0
767286,58,58
769175,0,0
773844,0,0
773885,22,0
774791,18,18
777097,5,5
777327,66,66
779596,56,24
779838,0,0
781865,1,1
782063,0,0
783202,67,0
783341,30,0
784088,0,0
784122,65,65
784124,13,13
785097,0,0
785166,0,0
785978,0,0
786685,52,52
787060,18,18
788035,0,0
789302,27,27
789476,0,0
789686,0,0
790767,0,0
794156,10,10
794281,0,0
794425,0,0
794427,0,0
794496,0,0
795641,8,8
796232,0,0
797696,0,0
798008,0,0
799924,0,0
804194,62,62
808476,16,16
810346,0,0
811238,8,8
812671,61,61
813554,0,0
814327,0,0
816888,58,58
817113,67,67
818084,22,22
818325,0,0
818481,1,1
818518,25,0
819206,60,60
819228,66,66
819893,0,0
819956,5,5
820801,0,0
820953,74,74
821135,0,0
824421,0,0
825129,59,59
825193,0,0
826685,47,47
828130,0,0
828553,0,0
828616,72,72
829935,0,0
831911,0,0
832596,0,0
836720,0,0
837503,80,80
838070,52,52
838586,0,0
840731,9,9
840794,0,0
841075,0,0
841484,0,0
842167,0,0
842494,0,0
844319,58,58
846549,0,0
846854,21,21
847648,92,92
848071,58,58
848718,53,53
849603,0,0
850148,60,0
850338,61,61
850517,0,0
850712,88,88
850943,40,40
851772,0,0
852118,25,25
852632,80,80
854396,84,84
855549,13,13
856440,0,0
856918,0,0
857810,1,1
862890,0,0
864981,75,75
867020,59,59
867749,0,0
868548,0,0
869522,0,0
872210,0,0
873701,42,42
874706,3,3
876355,0,0
878142,0,0
880424,0,0
880596,0,0
883480,0,0
886808,57,54
887355,0,0
890794,9,9
890839,45,45
890855,0,0
892463,0,0
893413,0,0
895368,0,0
896535,14,14
903906,0,0
904060,56,56
916105,35,35
918049,17,17
918239,29,0
919491,0,0
919830,1,1
920930,0,0
921500,57,0
924600,52,0
925090,0,0
927408,70,70
929032,0,0
931352,0,0
932277,45,45
936218,69,69
938022,20,0
939657,0,0
940116,85,85
944049,0,0
944840,63,60
945297,37,37
949159,0,0
951365,9,9
951439,26,26
951935,0,0
953314,0,0
956412,0,0
958444,58,0
959349,0,0
968827,0,0
973128,0,0
973535,92,92
973653,9,9
975250,27,27
975990,6,6
978386,63,63
982038,29,4
982409,0,0
983625,17,17
985338,0,0
986727,0,0
987616,0,0
990367,20,20
990529,21,0
992891,0,0
993514,19,19
993575,37,37
993576,45,45
995187,38,38
995469,0,0
998086,0,0
1001147,0,0
1009883,61,57
1010785,70,70
1013648,0,0
1016004,0,0
1016105,44,44
1023529,77,30
1024647,17,17
1025786,83,83
1026683,55,0
1027808,58,58
1030254,78,0
1035120,27,27
1036498,44,44
1038802,23,23
1039984,0,0
1040156,55,55
1040182,22,22
1042806,45,41
1043046,0,0
1043493,0,0
1044731,3,3
1045897,66,66
1049224,8,8
1056445,0,0
1057022,56,56
1059607,20,20
1060019,0,0
1063020,91,88
1069287,0,0
1076324,9,9
1080543,9,9
1080839,0,0
1083888,0,0
1084328,57,57
1087215,16,16
1093977,0,0
1098863,0,0
1100421,71,71
1101035,28,0
1101224,5,5
1102942,7,7
1108309,8,0
1115381,0,0
1117706,68,68
1118031,14,14
1121815,0,0
1123737,9,9
1123960,0,0
1126492,30,30
1126944,0,0
1127770,49,49
1131804,86,86
1137093,36,36
1137270,2,2
1146653,2,2
1150382,92,88
1150514,0,0
1157522,69,23
1166947,0,0
1167658,83,83
1170887,0,0
1171581,0,0
1171716,0,0
1180296,87,0
1182186,0,0
1183005,0,0
1183236,0,0
1187643,73,73
1195260,1,1
1197899,0,0
1198874,0,0
1205103,69,69
1213745,80,80
1215122,0,0
1215627,0,0
1215836,0,0
1220548,0,0
1221332,0,0
1221962,0,0
1239293,0,0
1240586,0,0
1245479,0,0
1245977,0,0
1251681,4,0
1255828,37,37
1256670,0,0
1258651,25,25
1260727,0,0
1263964,0,0
1267186,0,0
1268154,90,84
1271103,0,0
1273533,0,0
1276760,0,0
1277955,0,0
1278784,56,56
1279234,67,67
1281023,0,0
1284776,0,0
1284789,0,0
1291020,0,0
1291245,0,0
1294973,35,0
1300950,0,0
1301321,0,0
1304459,63,63
1305346,0,0
1306966,0,0
1307228,63,63
1307723,3,3
1312228,0,0
1313711,47,47
1322432,0,0
1325432,0,0
1326566,57,0
1330056,85,85
1332473,0,0
1334633,0,0
1336223,0,0
1336230,92,0
1342443,91,91
1349658,1,1
1354250,0,0
1354973,46,36
1355654,46,46
1357021,0,0
1359130,0,0
1361017,0,0
1370405,74,74
1380326,41,41
1382607,0,0
1386742,30,30
1392079,92,92
1392144,0,0
1396458,0,0
1398234,27,27
1398326,0,0
1401826,92,92
1403635,0,0
1404828,0,0
1407633,2,2
1408406,0,0
1411811,72,0
1421933,0,0
1437044,0,0
1438870,43,0
1440363,67,59
1442450,0,0
1444400,89,89
1446483,0,0
1449263,0,0
1457505,59,59
1458987,60,0
1461965,36,22
1467106,91,88
1467618,0,0
1474752,12,12
1475427,0,0
1476238,19,0
1479283,0,0
1480002,0,0
1491991,27,27
1499635,0,0
1506985,8,8
1511303,33,33
1513777,0,0
1521335,0,0
1524017,47,47
1530386,2,2
1533652,74,74
1534212,45,45
1549413,60,60
1551044,0,0
1555491,0,0
1559912,0,0
1566326,0,0
1578103,0,0
1581579,63,30
1584619,0,0
1589248,0,0
1591811,0,0
1596314,0,0
1604488,29,0
1604489,59,59
1617443,0,0
1617488,65,62
1621235,21,0
1623431,21,0
1628156,59,59
1635088,0,0
1640995,41,41
1645181,34,34
1645667,88,88
1646910,0,0
1649957,20,20
1652236,32,32
1654551,0,0
1654929,3,3
1655550,47,47
1656585,82,82
1656621,63,0
1668328,0,0
1669149,3,3
1670517,21,21
1672977,0,0
1673040,55,55
1682258,0,0
1688914,0,0
1693028,0,0
1696381,88,88
1702032,0,0
1702533,0,0
1702781,9,9
1704560,0,0
1707850,9,9
1716640,0,0
1717058,35,35
1717215,0,0
1717226,21,21
1722101,67,67
1724731,7,7
1725295,0,0
1727923,0,0
1728625,0,0
1729286,0,0
1731245,8,8
1731365,0,0
1734724,0,0
1739847,0,0
1741745,0,0
1742654,68,68
1744709,0,0
1745358,3,3
1753671,74,74
1754876,0,0
1755844,2,2
1758391,0,0
1759154,74,74
1759526,0,0
1762852,0,0
1763209,0,0
1766846,23,0
1776732,5,4
1778810,0,0
1780748,9,9
1781052,0,0
1782667,0,0
1788989,0,0
1793091,34,34
1793104,63,63
1793411,0,0
1797025,1,1
1798500,21,21
1801130,0,0
1810640,0,0
1813681,0,0
1817510,0,0
1820858,0,0
1825949,0,0
1826701,28,28
1831227,5,0
1832120,0,0
1835367,91,91
1839231,0,0
1846580,2,2
1853765,0,0
1855846,3,3
1856027,0,0
1856803,0,0
1864061,0,0
1865336,0,0
1865884,0,0
1870228,0,0
1876511,1,1
1876811,64,64
1876969,0,0
1885714,62,59
1886240,0,0
1886294,0,0
1886820,20,20
1891118,0,0
1891274,0,0
1893225,32,32
1897447,30,30
1898110,0,0
1901154,38,38
1901357,0,0
1903198,0,0
1906604,0,0
1911641,0,0
1914185,0,0
1914231,5,5
1918693,41,41
1921859,31,31
1924645,0,0
1925224,44,44
1929321,0,0
1929540,0,0
1932110,21,21
1932491,0,0
1934444,0,0
1934765,0,0
1934804,1,1
1935175,0,0
1935302,81,81
1936633,71,44
1939106,0,0
1941435,26,0
1941439,73,70
1943394,48,48
1944155,81,81
1944891,0,0
1945115,5,5
1948494,75,75
1950603,0,0
1952271,36,33
1953928,0,0
1954653,0,0
1956467,0,0
1956677,20,0
1958765,30,30
1959024,0,0
1960045,0,0
1961361,0,0
1965766,0,0
1970697,0,0
1971540,0,0
1974700,87,87
1975069,0,0
1975999,0,0
1976123,0,0
1979127,49,49
1979506,0,0
1979579,0,0
1979848,0,0
1981590,23,23
1984378,0,0
1984390,0,0
1984486,0,0
1985022,0,0
1987627,0,0
1987949,0,0
1988823,30,0
1989731,0,0
1989838,0,0
2000576,37,37
2003807,0,0
2008122,0,0
2015168,60,60
2017397,0,0
2022126,0,0
2022920,0,0
2022938,21,21
2022958,0,0
2023357,0,0
2026869,0,0
2028291,3,3
2028432,5,5
2028677,13,13
2031495,0,0
2032156,39,39
2033224,0,0
2041041,91,88
2042764,0,0
2043060,0,0
2043329,0,0
2044873,0,0
2044889,64,64
2046225,0,0
2048796,0,0
2049322,0,0
2050406,0,0
2050993,0,0
2051013,0,0
2051352,92,92
2053940,20,0
2055467,0,0
2055559,0,0
2057295,0,0
2057403,0,0
2057480,0,0
2060275,0,0
2060768,0,0
2061811,0,0
2062630,0,0
2065538,60,0
2069359,63,63
2070290,0,0
2075526,0,0
2078120,0,0
2079686,0,0
2081177,0,0
2081850,19,19
2082670,0,0
2083547,0,0
2083749,0,0
2084817,0,0
2087663,0,0
2088389,0,0
2089273,0,0
2089492,0,0
2089712,0,0
2092827,13,13
2093064,64,64
2093304,18,18
2094213,0,0
2095959,0,0
2096581,0,0
2098030,2,0
2100887,30,30
2101710,0,0
2102542,0,0
2103480,0,0
2104588,0,0
2106662,0,0
2106706,0,0
2108237,0,0
2111336,0,0
2111422,0,0
2112142,86,86
2113431,0,0
2115773,0,0
2115784,0,0
2116940,0,0
2118102,0,0
2122613,0,0
2124536,0,0
2127382,0,0
2127713,0,0
2128464,0,0
2132248,0,0
2134052,0,0
2134697,39,39
2135754,0,0
2135766,0,0
2137111,0,0
2141635,0,0
2142092,0,0
2145599,72,72
2149184,0,0
2150727,0,0
2151259,0,0
2151479,29,29
2151558,90,90
2153153,49,10
2154075,92,92
2155610,62,62
2158171,0,0
2165107,0,0
2165933,92,92
2171821,2,2
2178294,0,0
2182899,0,0
2183423,0,0
2183430,0,0
2185842,0,0
2186138,0,0
2186452,0,0
2187682,55,55
2194038,0,0
2194382,0,0
2201581,0,0
2202858,0,0
2203154,0,0
2204672,0,0
2208545,0,0
2209835,31,30
2210663,0,0
2211028,0,0
2214689,0,0
2216470,0,0
2219294,0,0
2220959,0,0
2222886,8,0
2227377,0,0
2228296,0,0
2228840,0,0
2231814,0,0
2238300,0,0
2238435,0,0
2240661,0,0
2243266,0,0
2243321,0,0
2243548,0,0
2243699,0,0
2243769,0,0
2246112,0,0
2248580,0,0
2249464,0,0
2249928,0,0
2250790,21,0
2251009,0,0
2254388,0,0
2254817,0,0
2255549,49,49
2257064,0,0
2257080,0,0
2259719,0,0
2260029,0,0
2261018,0,0
2261367,2,2
2262868,0,0
2267177,61,61
2271504,0,0
2271792,0,0
2272739,0,0
2273733,0,0
2274084,0,0
2281142,0,0
2281147,79,79
2282085,0,0
2283143,0,0
2284454,0,0
2284484,0,0
2284670,43,43
2291507,0,0
2292366,0,0
2294594,0,0
2294663,0,0
2296024,32,32
2297029,0,0
2298731,64,64
2298759,0,0
2299633,0,0
2301258,0,0
2303583,0,0
2309363,0,0
2310008,0,0
2310594,26,0
2314392,0,0
2329047,0,0
2333141,0,0
2334411,30,0
2339096,0,0
2346106,0,0
2349737,5,5
2350883,0,0
2356082,0,0
2362306,0,0
2365792,0,0
2367089,0,0
2373238,27,27
2385779,53,53
2392814,0,0
2400614,0,0
2404708,39,39
2405505,0,0
2410819,0,0
2425222,0,0
2425871,0,0
2432545,0,0
2435198,75,75
2440173,0,0
2440357,0,0
2446430,61,0
2447868,0,0
2451647,72,72
2454507,92,92
2459587,0,0
2459916,0,0
2461439,71,71
2465259,0,0
2465699,50,50
2467377,0,0
2467879,0,0
2468186,90,90
2473861,51,51
2477138,0,0
2482036,48,48
2484057,0,0
2485774,91,91
2489615,0,0
2489920,0,0
2493039,0,0
2493176,0,0
2495596,0,0
2501809,0,0
2508374,2,2
2510394,22,22
2513351,0,0
2516430,0,0
2517989,0,0
2518907,0,0
2519770,0,0
2521670,0,0
2529085,0,0
2529842,0,0
2530057,0,0
2531865,0,0
2532068,0,0
2538248,48,48
2551299,0,0
2552606,0,0
2554110,0,0
2563764,0,0
2563997,0,0
2565087,0,0
2569466,0,0
2569808,17,17
2570561,0,0
2571224,0,0
2571283,0,0
2574386,0,0
2578731,0,0
2582812,0,0
2584131,0,0
2586556,28,0
2586923,32,27
2592533,0,0
2592640,0,0
2593478,0,0
2598087,0,0
2599591,0,0
2599963,0,0
2607583,64,36
2612035,0,0
2619549,13,13
2619802,24,24
2620068,33,33
2620837,0,0
2620856,0,0
2627940,0,0
2629613,58,56
2636396,0,0
2636532,82,82
2637533,0,0
2641540,0,0
2645558,92,92
2649068,0,0
2653186,0,0
2658349,0,0
2659448,0,0
2659477,0,0
2659732,90,90
2663296,0,0
2669352,20,20
2670522,0,0
2677779,3,3
2683387,6,6
2684223,0,0
2685701,0,0
2686412,54,53
2687083,0,0
2687375,0,0
2690370,0,0
2695372,0,0
2698984,9,9
2700296,0,0
2700596,91,91
2702351,0,0
2716009,48,0
2722693,0,0
2723019,0,0
2723338,0,0
2723554,0,0
2728293,0,0
2735650,0,0
2738377,0,0
2739577,0,0
2739707,0,0
2739978,0,0
2743624,0,0
2748094,71,0
2752977,0,0
2754179,61,61
2769718,0,0
2771877,0,0
2773754,0,0
2776119,0,0
2781747,62,62
2782449,0,0
2783468,0,0
2786015,1,1
2788298,0,0
2793355,0,0
2793740,6,6
2794584,61,61
2794725,0,0
2794734,0,0
2794762,31,31
2799360,0,0
2803013,0,0
2804557,0,0
2806791,61,0
2814359,0,0
2817967,55,55
2821079,0,0
2830518,0,0
2831424,0,0
2838331,30,0
2847633,0,0
2847652,28,24
2847932,85,82
2851945,0,0
2854050,0,0
2863408,0,0
2864637,0,0
2865117,7,7
2870840,13,13
2872353,33,33
2879843,0,0
2880336,0,0
2888088,57,57
2889377,41,0
2897714,0,0
2904571,0,0
2908211,0,0
2908417,0,0
2909006,0,0
2909461,0,0
2918764,0,0
2919062,0,0
2922197,33,33
2923381,87,0
2926030,0,0
2936054,0,0
2939670,8,8
2940007,23,21
2940163,0,0
2941297,0,0
2942129,7,7
2942732,0,0
2949128,12,0
2958912,0,0
2968070,37,37
2974433,0,0
2974479,40,40
2974877,0,0
2974957,0,0
2976105,6,6
2979097,12,3
2979714,30,24
2984662,0,0
2987465,48,48
2995000,52,52
2995209,13,13
2999527,0,0
3010664,0,0
3012871,90,90
3018031,0,0
3018285,0,0
3040654,0,0
3041280,0,0
3052426,60,60
3056451,0,0
3059273,0,0
3067062,0,0
3067093,0,0
3068145,57,52
3068852,0,0
3072242,0,0
3073195,0,0
3081771,46,46
3083197,3,3
3083899,0,0
3084473,0,0
3089577,0,0
3090922,0,0
3091425,45,45
3091872,0,0
3103596,35,35
3105531,0,0
3105986,0,0
3111416,50,50
3112284,34,34
3112872,0,0
3114929,0,0
3120723,0,0
3120957,0,0
3121176,0,0
3122230,0,0
3123479,35,35
3137906,0,0
3143649,0,0
3145484,2,2
3147439,0,0
3153464,31,31
3156969,0,0
3157330,0,0
3161739,33,31
3167768,43,43
3168120,0,0
3171234,0,0
3171480,0,0
3181376,0,0
3187925,0,0
3191450,0,0
3191678,19,19
3198365,0,0
3198709,0,0
3200522,36,36
3200728,0,0
3202590,13,13
3206379,0,0
3207986,61,57
3208609,0,0
3213712,0,0
3215486,0,0
3215722,0,0
3219654,0,0
3219835,0,0
3220725,0,0
3225975,0,0
3227002,0,0
3236977,0,0
3237160,0,0
3237602,0,0
3238517,25,25
3241287,0,0
3247291,17,12
3248526,0,0
3249078,0,0
3250685,0,0
3251014,0,0
3258196,0,0
3262855,0,0
3265275,0,0
3265407,0,0
3265982,63,63
3271893,0,0
3272201,5,5
3272743,0,0
3278530,0,0
3278631,0,0
3279671,59,59
3282550,0,0
3283409,2,2
3283729,0,0
3288496,0,0
3293842,0,0
3297016,6,6
3301484,8,8
3304307,0,0
3311834,0,0
3315933,0,0
3317978,0,0
3322922,0,0
3332881,0,0
3337808,0,0
3339399,85,85
3344237,16,16
3344509,0,0
3350417,0,0
3352030,0,0
3352608,6,6
3354458,0,0
3354459,0,0
3354484,0,0
3358937,0,0
3360707,64,31
3362302,0,0
3363364,0,0
3364802,5,0
3368427,0,0
3368441,0,0
3369100,40,40
3369623,0,0
3372925,0,0
3378576,0,0
3378585,0,0
3379914,51,51
3383662,0,0
3386746,0,0
3386829,0,0
3393999,0,0
3394517,0,0
3395697,0,0
3400739,0,0
3400837,0,0
3401271,58,58
3411912,0,0
3415102,0,0
3420223,0,0
3421020,0,0
3423516,0,0
3425054,0,0
3430612,0,0
3431922,22,22
3440741,0,0
3445138,0,0
3448037,0,0
3450210,66,66
3452835,0,0
3453488,0,0
3455983,0,0
3457770,0,0
3461872,0,0
3464727,0,0
3465651,17,17
3468486,0,0
3476431,0,0
3482919,0,0
3485146,0,0
3485449,12,6
3487445,0,0
3488989,0,0
3489095,5,5
3489242,6,6
3490317,22,22
3499016,0,0
3503627,78,78
3504289,0,0
3507112,1,1
3511778,21,21
3511883,0,0
3511898,0,0
3511934,0,0
3512428,58,0
3512620,0,0
3513052,57,57
3513662,0,0
3518682,6,6
3519172,58,58
3522244,69,38
3522329,0,0
3527764,56,0
3529500,2,2
3529888,0,0
3531681,0,0
3533741,0,0
3534443,0,0
3539618,0,0
3539882,0,0
3540370,0,0
3543839,8,8
3544273,0,0
3549074,0,0
3553768,33,33
3554230,33,31
3554287,0,0
3556241,0,0
3561828,0,0
3563271,0,0
3569374,0,0
3575859,0,0
3576160,0,0
3581153,0,0
3581652,0,0
3583605,0,0
3585309,0,0
3585452,46,46
3585974,0,0
3591107,0,0
3593821,0,0
3594408,0,0
3600961,0,0
3603134,0,0
3605524,59,59
3611620,0,0
3616001,0,0
3616173,54,50
3619399,0,0
3624387,0,0
3624653,0,0
3624952,0,0
3625870,52,49
3626426,65,65
3627326,44,44
3628190,0,0
3629580,0,0
3636601,71,71
3637029,0,0
3641819,0,0
3642278,0,0
3642325,1,1
3642801,0,0
3644017,14,0
3645284,66,66
3646059,0,0
3652230,1,1
3654510,0,0
3655007,0,0
3659544,6,2
3662795,57,53
3663423,0,0
3663984,2,2
3666709,0,0
3670659,76,76
3677436,19,19
3677769,0,0
3678796,0,0
3678829,0,0
3683241,0,0
3684144,0,0
3685433,0,0
3685704,35,35
3686972,0,0
3687172,0,0
3687227,0,0
3688197,0,0
3689140,67,64
3692566,0,0
3694441,0,0
3696746,0,0
3700364,0,0
3701708,0,0
3703037,0,0
3706213,0,0
3710162,0,0
3710230,0,0
3710685,39,36
3715638,89,89
3718539,0,0
3725902,0,0
3727816,0,0
3727861,0,0
3735483,0,0
3738529,0,0
3738815,80,80
3739126,0,0
3739864,0,0
3741728,0,0
3743048,4,4
3747107,0,0
3747392,0,0
3749140,7,7
3749971,0,0
3755474,0,0
3757178,0,0
3758296,60,0
3760029,0,0
3760824,67,67
3765095,29,0
3767156,0,0
3767801,0,0
3769052,21,21
3775978,0,0
3780746,0,0
3783016,35,0
3785438,41,41
3789758,0,0
3791244,8,8
3791325,75,75
3793161,4,4
3797183,0,0
3798874,0,0
3803622,21,21
3808358,0,0
3817666,0,0
3818298,0,0
3819136,0,0
3819656,0,0
3825437,0,0
3827442,0,0
3833538,0,0
3835681,25,23
3836180,0,0
3838375,0,0
